1.415900000000000034e+02,4.918333050943174967e-01
1.425720000000000027e+02,4.947888438515968823e-01
1.435140000000000100e+02,4.998039615689335302e-01
1.445759999999999934e+02,4.941902467673761068e-01
1.455999999999999943e+02,4.898979485566355985e-01
1.466040000000000134e+02,4.890644129355559699e-01
1.475840000000000032e+02,4.928934976239796040e-01
1.486179999999999950e+02,4.858765275252551752e-01
1.496579999999999870e+02,4.743795948394070594e-01
1.506440000000000055e+02,4.788152044369518578e-01
1.516419999999999959e+02,4.794121400215059503e-01
1.526819999999999879e+02,4.656994739099454828e-01
1.536920000000000073e+02,4.616665463297074945e-01
1.547059999999999889e+02,4.555919226676434786e-01
1.556879999999999882e+02,4.633098315382482291e-01
1.567220000000000084e+02,4.480133926569606628e-01
1.577220000000000084e+02,4.480133926569606628e-01
1.587359999999999900e+02,4.407992740465891957e-01
1.597940000000000111e+02,4.044304637388237422e-01
1.608139999999999930e+02,3.891066691795452281e-01
1.618300000000000125e+02,3.756327994198589426e-01
1.628739999999999952e+02,3.318493634165959882e-01
1.638679999999999950e+02,3.384907679686404713e-01
1.648580000000000041e+02,3.490501396647765486e-01
1.658959999999999866e+02,3.052605444534226553e-01
1.668940000000000055e+02,3.078376195334157073e-01
1.678739999999999952e+02,3.318493634165959882e-01
1.689139999999999873e+02,2.803640490505157068e-01
1.699159999999999968e+02,2.773878151613728971e-01
1.709159999999999968e+02,2.773878151613728971e-01
1.719279999999999973e+02,2.584879107424561950e-01
1.729120000000000061e+02,2.832948993540123639e-01
1.739139999999999873e+02,2.803640490505157068e-01
1.749300000000000068e+02,2.551470164434614385e-01
1.759120000000000061e+02,2.832948993540123639e-01
1.769039999999999964e+02,2.945912422323515023e-01
1.779259999999999877e+02,2.617708921939183031e-01
1.789079999999999870e+02,2.890259503920019624e-01
1.799000000000000057e+02,3.000000000000000444e-01
1.809000000000000057e+02,3.000000000000000444e-01
1.819319999999999879e+02,2.517459036409530060e-01
1.829399999999999977e+02,2.374868417407583199e-01
1.839339999999999975e+02,2.482820976228451160e-01
1.848899999999999864e+02,3.128897569432403380e-01
1.859139999999999873e+02,2.803640490505157068e-01
1.869319999999999879e+02,2.517459036409530060e-01
1.879240000000000066e+02,2.649981132008301654e-01
1.889159999999999968e+02,2.773878151613728971e-01
1.899399999999999977e+02,2.374868417407583199e-01
1.909399999999999977e+02,2.374868417407583199e-01
1.919379999999999882e+02,2.411555514600483008e-01
1.929139999999999873e+02,2.803640490505157068e-01
1.939559999999999889e+02,2.050950998927082991e-01
1.949720000000000084e+02,1.649727250184102323e-01
1.959699999999999989e+02,1.705872210923198573e-01
1.969319999999999879e+02,2.517459036409530060e-01
1.979579999999999984e+02,2.005891323078097255e-01
1.989699999999999989e+02,1.705872210923198296e-01
1.999540000000000077e+02,2.094850830011531218e-01
2.009600000000000080e+02,1.959591794226542560e-01
2.019759999999999991e+02,1.530490117576719378e-01
2.029699999999999989e+02,1.705872210923198296e-01
2.039679999999999893e+02,1.759999999999999898e-01
2.049819999999999993e+02,1.329511188369620067e-01
2.059799999999999898e+02,1.399999999999999856e-01
2.069780000000000086e+02,1.466833323864712157e-01
2.079879999999999995e+02,1.088852607105296050e-01
2.089900000000000091e+02,9.949874371066197432e-02
2.099900000000000091e+02,9.949874371066197432e-02
2.109799999999999898e+02,1.399999999999999856e-01
2.119900000000000091e+02,9.949874371066197432e-02
2.129939999999999998e+02,7.722693830523129355e-02
2.139919999999999902e+02,8.908422980528035717e-02
2.149919999999999902e+02,8.908422980528035717e-02
2.159919999999999902e+02,8.908422980528035717e-02
2.169900000000000091e+02,9.949874371066197432e-02
2.179960000000000093e+02,6.311893535223800367e-02
2.189819999999999993e+02,1.329511188369620067e-01
2.199939999999999998e+02,7.722693830523130742e-02
2.209799999999999898e+02,1.399999999999999856e-01
2.219900000000000091e+02,9.949874371066198819e-02
2.229879999999999995e+02,1.088852607105296050e-01
2.239900000000000091e+02,9.949874371066198819e-02
2.249819999999999993e+02,1.329511188369620067e-01
2.259879999999999995e+02,1.088852607105295911e-01
2.269799999999999898e+02,1.399999999999999856e-01
2.279759999999999991e+02,1.530490117576719378e-01
2.289780000000000086e+02,1.466833323864712157e-01
2.299799999999999898e+02,1.399999999999999856e-01
2.309859999999999900e+02,1.174904251417961398e-01
2.319840000000000089e+02,1.254750971308649654e-01
2.329840000000000089e+02,1.254750971308649654e-01
2.339799999999999898e+02,1.399999999999999856e-01
2.349799999999999898e+02,1.399999999999999856e-01
2.359919999999999902e+02,8.908422980528035717e-02
2.369859999999999900e+02,1.174904251417961398e-01
2.379840000000000089e+02,1.254750971308649654e-01
2.389900000000000091e+02,9.949874371066198819e-02
2.399919999999999902e+02,8.908422980528034330e-02
2.409720000000000084e+02,1.649727250184102323e-01
2.419919999999999902e+02,8.908422980528035717e-02
2.429900000000000091e+02,9.949874371066200207e-02
2.439879999999999995e+02,1.088852607105296050e-01
2.449819999999999993e+02,1.329511188369620067e-01
2.459879999999999995e+02,1.088852607105296050e-01
2.469859999999999900e+02,1.174904251417961537e-01
2.479919999999999902e+02,8.908422980528035717e-02
2.489759999999999991e+02,1.530490117576719378e-01
2.499939999999999998e+02,7.722693830523129355e-02
2.509840000000000089e+02,1.254750971308649932e-01
2.519859999999999900e+02,1.174904251417961398e-01
2.529879999999999995e+02,1.088852607105296050e-01
2.539960000000000093e+02,6.311893535223800367e-02
